date,sales,tokyo_temperature,holiday,,temperature_difference_2009_2018,temperature_difference_2019_2021,,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,AVERAGE2009-2018,AVERAGE2019-2021
2009/10/7,11.54,18.2,0,,-4.185714286,-4.266666667,,,,,,,,,,,,,,,,,
2009/10/8,11.06,26.3,0,,3.914285714,3.833333333,,,,,,,,,,,,,,,,,
2009/10/9,15.56,23.9,0,,1.514285714,1.433333333,,,,,,,,,,,,,,,,,
2009/10/10,23.16,19.8,1,,-2.585714286,-2.666666667,,,,,,,,,,,,,,,,,
2009/10/11,21.89,23.8,1,,1.414285714,1.333333333,,,,,,,,,,,,,,,,,
2009/10/12,19.46,21.8,1,,-0.585714286,-0.666666667,,,,,,,,,,,,,,,,,
2009/10/13,13.86,24.9,0,,2.514285714,2.433333333,,,,,,,,,,,,,,,,,
2009/10/14,12.11,20.8,0,,-1.585714286,-1.666666667,,,,,,,,,,,,,,,,,
2009/10/15,14.25,21.8,0,,-0.585714286,-0.666666667,,,,,,,,,,,,,,,,,
2009/10/16,13.89,22.4,0,,0.014285714,-0.066666667,,,,,,,,,,,,,,,,,
2009/10/17,21.08,21.1,1,,-1.285714286,-1.366666667,,,,,,,,,,,,,,,,,
2009/10/18,22.06,24.4,1,,2.014285714,1.933333333,,,,,,,,,,,,,,,,,
2009/10/19,12.48,22.4,0,,0.014285714,-0.066666667,,,,,,,,,,,,,,,,,
2009/10/20,13.83,27.1,0,,4.714285714,4.633333333,,,,,,,,,,,,,,,,,
2009/10/21,13.39,23.4,0,,1.014285714,0.933333333,,,,,,,,,,,,,,,,,
2009/10/22,15.28,21.9,0,,-0.485714286,-0.566666667,,,,,,,,,,,,,,,,,
2009/10/23,12.71,20.4,0,,-1.985714286,-2.066666667,,,,,,,,,,,,,,,,,
2009/10/24,18.7,18.3,1,,-4.085714286,-4.166666667,,,,,,,,,,,,,,,,,
2009/10/25,20.27,16.8,1,,-5.585714286,-5.666666667,,,,,,,,,,,,,,,,,
2009/10/26,9.44,16.1,0,,-6.285714286,-6.366666667,,,,,,,,,,,,,,,,,
2009/10/27,13.04,25,0,,2.614285714,2.533333333,,,,,,,,,,,,,,,,,
2009/10/28,11.02,21.9,0,,-0.485714286,-0.566666667,,,,,,,,,,,,,,,,,
2009/10/29,11.81,21.8,0,,-0.585714286,-0.666666667,,,,,,,,,,,,,,,,,
2009/10/30,13.51,24.9,0,,2.514285714,2.433333333,,,,,,,,,,,,,,,,,
2009/10/31,16.59,21.5,1,,-0.885714286,-0.966666667,,,,,,,,,,,,,,,,,
2009/11/1,24.37,25.9,1,,8.385714286,7.6,,,,,,,,,,,,,,,,,
2009/11/2,11.31,16.2,0,,-1.314285714,-2.1,,,,,,,,,,,,,,,,,
2009/11/3,15.58,13.4,1,,-4.114285714,-4.9,,,,,,,,,,,,,,,,,
2009/11/4,11.67,17.5,0,,-0.014285714,-0.8,,,,,,,,,,,,,,,,,
2009/11/5,8.83,17.1,0,,-0.414285714,-1.2,,,,,,,,,,,,,,,,,
2009/11/6,13.58,20.3,0,,2.785714286,2,,,,,,,,,,,,,,,,,
2009/11/7,21.44,20.5,1,,2.985714286,2.2,,,,,,,,,,,,,,,,,
2009/11/8,22.73,19.9,1,,2.385714286,1.6,,,,,,,,,,,,,,,,,
2009/11/9,12.35,22.1,0,,4.585714286,3.8,,,,,,,,,,,,,,,,,
2009/11/10,14.4,21.8,0,,4.285714286,3.5,,,,,,,,,,,,,,,,,
2009/11/11,9.46,18.8,0,,1.285714286,0.5,,,,,,,,,,,,,,,,,
2009/11/12,7.96,15.8,0,,-1.714285714,-2.5,,,,,,,,,,,,,,,,,
2009/11/13,12.25,13.1,0,,-4.414285714,-5.2,,,,,,,,,,,,,,,,,
2009/11/14,17.9,22.5,1,,4.985714286,4.2,,,,,,,,,,,,,,,,,
2009/11/15,16.85,22.4,1,,4.885714286,4.1,,,,,,,,,,,,,,,,,
2009/11/16,12.26,17.4,0,,-0.114285714,-0.9,,,,,,,,,,,,,,,,,
2009/11/17,7.79,12.7,0,,-4.814285714,-5.6,,,,,,,,,,,,,,,,,
2009/11/18,7.63,14.9,0,,-2.614285714,-3.4,,,,,,,,,,,,,,,,,
2009/11/19,11.8,9.4,0,,-8.114285714,-8.9,,,,,,,,,,,,,,,,,
2009/11/20,10.21,14.5,0,,-3.014285714,-3.8,,,,,,,,,,,,,,,,,
2009/11/21,14.66,17.5,1,,-0.014285714,-0.8,,,,,,,,,,,,,,,,,
2009/11/22,17.47,10.2,1,,-7.314285714,-8.1,,,,,,,,,,,,,,,,,
2009/11/23,12.71,15.7,1,,-1.814285714,-2.6,,,,,,,,,,,,,,,,,
2009/11/24,9.19,14,0,,-3.514285714,-4.3,,,,,,,,,,,,,,,,,
2009/11/25,11.37,16.6,0,,-0.914285714,-1.7,,,,,,,,,,,,,,,,,
2009/11/26,10.71,18.1,0,,0.585714286,-0.2,,,,,,,,,,,,,,,,,
2009/11/27,12.52,18,0,,0.485714286,-0.3,,,,,,,,,,,,,,,,,
2009/11/28,16.35,17.7,1,,0.185714286,-0.6,,,,,,,,,,,,,,,,,
2009/11/29,15.3,12.9,1,,-4.614285714,-5.4,,,,,,,,,,,,,,,,,
2009/11/30,11.16,11.7,0,,-5.814285714,-6.6,,,,,,,,,,,,,,,,,
2009/12/1,12.45,14.7,0,,2.45,2.233333333,,,,,,,,,,,,,,,,,
2009/12/2,13.76,16.2,0,,3.95,3.733333333,,,,,,,,,,,,,,,,,
2009/12/3,6.69,11.8,0,,-0.45,-0.666666667,,,,,,,,,,,,,,,,,
2009/12/4,10.47,14.9,0,,2.65,2.433333333,,,,,,,,,,,,,,,,,
2009/12/5,15.45,12.8,1,,0.55,0.333333333,,,,,,,,,,,,,,,,,
2009/12/6,17.7,16.6,1,,4.35,4.133333333,,,,,,,,,,,,,,,,,
2009/12/7,9.11,14.1,0,,1.85,1.633333333,,,,,,,,,,,,,,,,,
2009/12/8,10.82,12.9,0,,0.65,0.433333333,,,,,,,,,,,,,,,,,
2009/12/9,11.17,11.8,0,,-0.45,-0.666666667,,,,,,,,,,,,,,,,,
2009/12/10,9.55,13.5,0,,1.25,1.033333333,,,,,,,,,,,,,,,,,
2009/12/11,8.36,9.3,0,,-2.95,-3.166666667,,,,,,,,,,,,,,,,,
2009/12/12,18.8,17.4,1,,5.15,4.933333333,,,,,,,,,,,,,,,,,
2009/12/13,21.15,13.1,1,,0.85,0.633333333,,,,,,,,,,,,,,,,,
2009/12/14,7.28,10.8,0,,-1.45,-1.666666667,,,,,,,,,,,,,,,,,
2009/12/15,10.35,10.1,0,,-2.15,-2.366666667,,,,,,,,,,,,,,,,,
2009/12/16,10.79,8.7,0,,-3.55,-3.766666667,,,,,,,,,,,,,,,,,
2009/12/17,9.53,10.2,0,,-2.05,-2.266666667,,,,,,,,,,,,,,,,,
2009/12/18,9.11,11.5,0,,-0.75,-0.966666667,,,,,,,,,,,,,,,,,
2009/12/19,15.93,9.2,1,,-3.05,-3.266666667,,,,,,,,,,,,,,,,,
2009/12/20,14.94,11.8,1,,-0.45,-0.666666667,,,,,,,,,,,,,,,,,
2009/12/21,9.43,9,0,,-3.25,-3.466666667,,,,,,,,,,,,,,,,,
2009/12/22,12.24,10.6,0,,-1.65,-1.866666667,,,,,,,,,,,,,,,,,
2009/12/23,25.42,12.3,1,,0.05,-0.166666667,,,,,,,,,,,,,,,,,
2009/12/24,27.25,13.8,0,,1.55,1.333333333,,,,,,,,,,,,,,,,,
2009/12/25,13.01,12,0,,-0.25,-0.466666667,,,,,,,,,,,,,,,,,
2009/12/26,13.23,12.9,1,,0.65,0.433333333,,,,,,,,,,,,,,,,,
2009/12/27,17.84,12,1,,-0.25,-0.466666667,,,,,,,,,,,,,,,,,
2009/12/28,13.91,14.2,0,,1.95,1.733333333,,,,,,,,,,,,,,,,,
2009/12/29,17.77,10.7,1,,-1.55,-1.766666667,,,,,,,,,,,,,,,,,
2009/12/30,19.68,13.6,1,,1.35,1.133333333,,,,,,,,,,,,,,,,,
2009/12/31,26.41,12,1,,-0.25,-0.466666667,,,,,,,,,,,,,,,,,
2010/1/1,16.62,9.5,1,,-0.578571429,-1.066666667,,,,,,,,,,,,,,,,,
2010/1/2,21.54,11.4,1,,1.321428571,0.833333333,,,,,,,,,,,,,,,,,
2010/1/3,20.54,9.2,1,,-0.878571429,-1.366666667,,,,,,,,,,,,,,,,,
2010/1/4,12.08,9.6,0,,-0.478571429,-0.966666667,,,,,,,,,,,,,,,,,
2010/1/5,10.33,13.2,0,,3.121428571,2.633333333,,,,,,,,,,,,,,,,,
2010/1/6,10.14,10.4,0,,0.321428571,-0.166666667,,,,,,,,,,,,,,,,,
2010/1/7,9.47,12.1,0,,2.021428571,1.533333333,,,,,,,,,,,,,,,,,
2010/1/8,8.14,11.3,0,,1.221428571,0.733333333,,,,,,,,,,,,,,,,,
2010/1/9,15.1,11.1,1,,1.021428571,0.533333333,,,,,,,,,,,,,,,,,
2010/1/10,13.24,11.7,1,,1.621428571,1.133333333,,,,,,,,,,,,,,,,,
2010/1/11,15.78,6.4,1,,-3.678571429,-4.166666667,,,,,,,,,,,,,,,,,
2010/1/12,9.57,5.1,0,,-4.978571429,-5.466666667,,,,,,,,,,,,,,,,,
2010/1/13,7.56,9.2,0,,-0.878571429,-1.366666667,,,,,,,,,,,,,,,,,
2010/1/14,6.43,8,0,,-2.078571429,-2.566666667,,,,,,,,,,,,,,,,,
2010/1/15,7.57,8.4,0,,-1.678571429,-2.166666667,,,,,,,,,,,,,,,,,
2010/1/16,13.4,6.9,1,,-3.178571429,-3.666666667,,,,,,,,,,,,,,,,,
2010/1/17,18.95,9.2,1,,-0.878571429,-1.366666667,,,,,,,,,,,,,,,,,
2010/1/18,7.73,8.8,0,,-1.278571429,-1.766666667,,,,,,,,,,,,,,,,,
2010/1/19,7.97,13.8,0,,3.721428571,3.233333333,,,,,,,,,,,,,,,,,
2010/1/20,9.79,17.3,0,,7.221428571,6.733333333,,,,,,,,,,,,,,,,,
2010/1/21,8.46,18,0,,7.921428571,7.433333333,,,,,,,,,,,,,,,,,
2010/1/22,8.94,10.5,0,,0.421428571,-0.066666667,,,,,,,,,,,,,,,,,
2010/1/23,16.35,10.1,1,,0.021428571,-0.466666667,,,,,,,,,,,,,,,,,
2010/1/24,14.62,10.8,1,,0.721428571,0.233333333,,,,,,,,,,,,,,,,,
2010/1/25,7.86,14.7,0,,4.621428571,4.133333333,,,,,,,,,,,,,,,,,
2010/1/26,6.19,10.5,0,,0.421428571,-0.066666667,,,,,,,,,,,,,,,,,
2010/1/27,8.73,12.7,0,,2.621428571,2.133333333,,,,,,,,,,,,,,,,,
2010/1/28,6.48,15.5,0,,5.421428571,4.933333333,,,,,,,,,,,,,,,,,
2010/1/29,9.54,11.6,0,,1.521428571,1.033333333,,,,,,,,,,,,,,,,,
2010/1/30,17.38,13,1,,2.921428571,2.433333333,,,,,,,,,,,,,,,,,
2010/1/31,15.63,12.4,1,,2.321428571,1.833333333,,,,,,,,,,,,,,,,,
2010/2/1,8.32,9.4,0,,-1.742857143,-3.566666667,,,,,,,,,,,,,,,,,
2010/2/2,6.51,7.5,0,,-3.642857143,-5.466666667,,,,,,,,,,,,,,,,,
2010/2/3,8.3,6.9,0,,-4.242857143,-6.066666667,,,,,,,,,,,,,,,,,
2010/2/4,6.97,6.6,0,,-4.542857143,-6.366666667,,,,,,,,,,,,,,,,,
2010/2/5,7.98,9.4,0,,-1.742857143,-3.566666667,,,,,,,,,,,,,,,,,
2010/2/6,11.74,7.6,1,,-3.542857143,-5.366666667,,,,,,,,,,,,,,,,,
2010/2/7,14.98,9.6,1,,-1.542857143,-3.366666667,,,,,,,,,,,,,,,,,
2010/2/8,6.49,10,0,,-1.142857143,-2.966666667,,,,,,,,,,,,,,,,,
2010/2/9,8.27,21,0,,9.857142857,8.033333333,,,,,,,,,,,,,,,,,
2010/2/10,11.06,13.1,0,,1.957142857,0.133333333,,,,,,,,,,,,,,,,,
2010/2/11,12.65,6,1,,-5.142857143,-6.966666667,,,,,,,,,,,,,,,,,
2010/2/12,7.42,5.2,0,,-5.942857143,-7.766666667,,,,,,,,,,,,,,,,,
2010/2/13,13.26,4,1,,-7.142857143,-8.966666667,,,,,,,,,,,,,,,,,
2010/2/14,17.21,7.7,1,,-3.442857143,-5.266666667,,,,,,,,,,,,,,,,,
2010/2/15,5.75,6.5,0,,-4.642857143,-6.466666667,,,,,,,,,,,,,,,,,
2010/2/16,7.64,5.2,0,,-5.942857143,-7.766666667,,,,,,,,,,,,,,,,,
2010/2/17,7.62,5,0,,-6.142857143,-7.966666667,,,,,,,,,,,,,,,,,
2010/2/18,9.15,6.3,0,,-4.842857143,-6.666666667,,,,,,,,,,,,,,,,,
2010/2/19,10.07,9.1,0,,-2.042857143,-3.866666667,,,,,,,,,,,,,,,,,
2010/2/20,14,11.2,1,,0.057142857,-1.766666667,,,,,,,,,,,,,,,,,
2010/2/21,19.2,9.3,1,,-1.842857143,-3.666666667,,,,,,,,,,,,,,,,,
2010/2/22,10.9,10.1,0,,-1.042857143,-2.866666667,,,,,,,,,,,,,,,,,
2010/2/23,11.54,14.7,0,,3.557142857,1.733333333,,,,,,,,,,,,,,,,,
2010/2/24,9.61,16.6,0,,5.457142857,3.633333333,,,,,,,,,,,,,,,,,
2010/2/25,10.08,18.3,0,,7.157142857,5.333333333,,,,,,,,,,,,,,,,,
2010/2/26,10.88,18.7,0,,7.557142857,5.733333333,,,,,,,,,,,,,,,,,
2010/2/27,18.65,14.7,1,,3.557142857,1.733333333,,,,,,,,,,,,,,,,,
2010/2/28,18.4,8.4,1,,-2.742857143,-4.566666667,,,,,,,,,,,,,,,,,
2010/3/1,10.2,14.7,0,,-0.242857143,-1.733333333,,,,,,,,,,,,,,,,,
2010/3/2,11.02,7.3,0,,-7.642857143,-9.133333333,,,,,,,,,,,,,,,,,
2010/3/3,14.17,13.5,0,,-1.442857143,-2.933333333,,,,,,,,,,,,,,,,,
2010/3/4,7.44,10.6,0,,-4.342857143,-5.833333333,,,,,,,,,,,,,,,,,
2010/3/5,10.05,18.2,0,,3.257142857,1.766666667,,,,,,,,,,,,,,,,,
2010/3/6,13.85,13.7,1,,-1.242857143,-2.733333333,,,,,,,,,,,,,,,,,
2010/3/7,13.51,9.3,1,,-5.642857143,-7.133333333,,,,,,,,,,,,,,,,,
2010/3/8,8.53,8.4,0,,-6.542857143,-8.033333333,,,,,,,,,,,,,,,,,
2010/3/9,7.66,5.6,0,,-9.342857143,-10.83333333,,,,,,,,,,,,,,,,,
2010/3/10,8.45,11.2,0,,-3.742857143,-5.233333333,,,,,,,,,,,,,,,,,
2010/3/11,9.37,12.6,0,,-2.342857143,-3.833333333,,,,,,,,,,,,,,,,,
2010/3/12,9.84,15.2,0,,0.257142857,-1.233333333,,,,,,,,,,,,,,,,,
2010/3/13,17.46,21.4,1,,6.457142857,4.966666667,,,,,,,,,,,,,,,,,
2010/3/14,19.28,14.2,1,,-0.742857143,-2.233333333,,,,,,,,,,,,,,,,,
2010/3/15,8.98,18,0,,3.057142857,1.566666667,,,,,,,,,,,,,,,,,
2010/3/16,12.1,21.6,0,,6.657142857,5.166666667,,,,,,,,,,,,,,,,,
2010/3/17,11.56,12.8,0,,-2.142857143,-3.633333333,,,,,,,,,,,,,,,,,
2010/3/18,10.78,13.1,0,,-1.842857143,-3.333333333,,,,,,,,,,,,,,,,,
2010/3/19,10.57,12,0,,-2.942857143,-4.433333333,,,,,,,,,,,,,,,,,
2010/3/20,22.73,20.9,1,,5.957142857,4.466666667,,,,,,,,,,,,,,,,,
2010/3/21,18.64,21.1,1,,6.157142857,4.666666667,,,,,,,,,,,,,,,,,
2010/3/22,17.33,13.6,1,,-1.342857143,-2.833333333,,,,,,,,,,,,,,,,,
2010/3/23,12.99,14.7,0,,-0.242857143,-1.733333333,,,,,,,,,,,,,,,,,
2010/3/24,7.67,10.2,0,,-4.742857143,-6.233333333,,,,,,,,,,,,,,,,,
2010/3/25,8.8,7.2,0,,-7.742857143,-9.233333333,,,,,,,,,,,,,,,,,
2010/3/26,12.83,12.1,0,,-2.842857143,-4.333333333,,,,,,,,,,,,,,,,,
2010/3/27,15.25,12.3,1,,-2.642857143,-4.133333333,,,,,,,,,,,,,,,,,
2010/3/28,16.79,9.5,1,,-5.442857143,-6.933333333,,,,,,,,,,,,,,,,,
2010/3/29,10.21,8.3,0,,-6.642857143,-8.133333333,,,,,,,,,,,,,,,,,
2010/3/30,11.31,10.4,0,,-4.542857143,-6.033333333,,,,,,,,,,,,,,,,,
2010/3/31,13.8,14.5,0,,-0.442857143,-1.933333333,,,,,,,,,,,,,,,,,
2010/4/1,15.13,20.7,0,,1.228571429,1.433333333,,,,,,,,,,,,,,,,,
2010/4/2,12.18,20,0,,0.528571429,0.733333333,,,,,,,,,,,,,,,,,
2010/4/3,21,14.5,1,,-4.971428571,-4.766666667,,,,,,,,,,,,,,,,,
2010/4/4,17.85,10.9,1,,-8.571428571,-8.366666667,,,,,,,,,,,,,,,,,
2010/4/5,13.73,12.1,0,,-7.371428571,-7.166666667,,,,,,,,,,,,,,,,,
2010/4/6,14.76,19.1,0,,-0.371428571,-0.166666667,,,,,,,,,,,,,,,,,
2010/4/7,12.28,16.3,0,,-3.171428571,-2.966666667,,,,,,,,,,,,,,,,,
2010/4/8,11.24,13.1,0,,-6.371428571,-6.166666667,,,,,,,,,,,,,,,,,
2010/4/9,10.18,14.6,0,,-4.871428571,-4.666666667,,,,,,,,,,,,,,,,,
2010/4/10,27.56,20.2,1,,0.728571429,0.933333333,,,,,,,,,,,,,,,,,
2010/4/11,20.64,23.2,1,,3.728571429,3.933333333,,,,,,,,,,,,,,,,,
2010/4/12,8.32,14.3,0,,-5.171428571,-4.966666667,,,,,,,,,,,,,,,,,
2010/4/13,14.37,20,0,,0.528571429,0.733333333,,,,,,,,,,,,,,,,,
2010/4/14,11.59,17.4,0,,-2.071428571,-1.866666667,,,,,,,,,,,,,,,,,
2010/4/15,8.41,11.2,0,,-8.271428571,-8.066666667,,,,,,,,,,,,,,,,,
2010/4/16,10.77,7.4,0,,-12.07142857,-11.86666667,,,,,,,,,,,,,,,,,
2010/4/17,20.72,11.5,1,,-7.971428571,-7.766666667,,,,,,,,,,,,,,,,,
2010/4/18,23.62,16.5,1,,-2.971428571,-2.766666667,,,,,,,,,,,,,,,,,
2010/4/19,12.78,20,0,,0.528571429,0.733333333,,,,,,,,,,,,,,,,,
2010/4/20,15.13,18.1,0,,-1.371428571,-1.166666667,,,,,,,,,,,,,,,,,
2010/4/21,15.81,25.5,0,,6.028571429,6.233333333,,,,,,,,,,,,,,,,,
2010/4/22,8.53,14.2,0,,-5.271428571,-5.066666667,,,,,,,,,,,,,,,,,
2010/4/23,10.9,10.1,0,,-9.371428571,-9.166666667,,,,,,,,,,,,,,,,,
2010/4/24,20.46,16.7,1,,-2.771428571,-2.566666667,,,,,,,,,,,,,,,,,
2010/4/25,26.19,16.7,1,,-2.771428571,-2.566666667,,,,,,,,,,,,,,,,,
2010/4/26,13.43,19.9,0,,0.428571429,0.633333333,,,,,,,,,,,,,,,,,
2010/4/27,12.16,15.7,0,,-3.771428571,-3.566666667,,,,,,,,,,,,,,,,,
2010/4/28,13.74,15.4,0,,-4.071428571,-3.866666667,,,,,,,,,,,,,,,,,
2010/4/29,24.94,23.4,1,,3.928571429,4.133333333,,,,,,,,,,,,,,,,,
2010/4/30,15.48,20,0,,0.528571429,0.733333333,,,,,,,,,,,,,,,,,
2010/5/1,29.79,20.1,1,,-4.142857143,-4.366666667,,,,,,,,,,,,,,,,,
2010/5/2,48.82,22.1,1,,-2.142857143,-2.366666667,,,,,,,,,,,,,,,,,
2010/5/3,40.92,24,1,,-0.242857143,-0.466666667,,,,,,,,,,,,,,,,,
2010/5/4,50.82,24.7,1,,0.457142857,0.233333333,,,,,,,,,,,,,,,,,
2010/5/5,42.26,27.6,1,,3.357142857,3.133333333,,,,,,,,,,,,,,,,,
2010/5/6,19.76,27.8,0,,3.557142857,3.333333333,,,,,,,,,,,,,,,,,
2010/5/7,17.16,22.3,0,,-1.942857143,-2.166666667,,,,,,,,,,,,,,,,,
2010/5/8,30.16,23.7,1,,-0.542857143,-0.766666667,,,,,,,,,,,,,,,,,
2010/5/9,38.96,26.6,1,,2.357142857,2.133333333,,,,,,,,,,,,,,,,,
2010/5/10,13.09,22.5,0,,-1.742857143,-1.966666667,,,,,,,,,,,,,,,,,
2010/5/11,10.14,19.7,0,,-4.542857143,-4.766666667,,,,,,,,,,,,,,,,,
2010/5/12,13.59,21.8,0,,-2.442857143,-2.666666667,,,,,,,,,,,,,,,,,
2010/5/13,14.35,20.9,0,,-3.342857143,-3.566666667,,,,,,,,,,,,,,,,,
2010/5/14,15.16,19.6,0,,-4.642857143,-4.866666667,,,,,,,,,,,,,,,,,
2010/5/15,26.68,19.3,1,,-4.942857143,-5.166666667,,,,,,,,,,,,,,,,,
2010/5/16,30.9,21.3,1,,-2.942857143,-3.166666667,,,,,,,,,,,,,,,,,
2010/5/17,22.99,26,0,,1.757142857,1.533333333,,,,,,,,,,,,,,,,,
2010/5/18,21.3,26.3,0,,2.057142857,1.833333333,,,,,,,,,,,,,,,,,
2010/5/19,15.39,22.9,0,,-1.342857143,-1.566666667,,,,,,,,,,,,,,,,,
2010/5/20,16.26,22.1,0,,-2.142857143,-2.366666667,,,,,,,,,,,,,,,,,
2010/5/21,27.89,30.9,0,,6.657142857,6.433333333,,,,,,,,,,,,,,,,,
2010/5/22,33.93,27.2,1,,2.957142857,2.733333333,,,,,,,,,,,,,,,,,
2010/5/23,22.28,21,1,,-3.242857143,-3.466666667,,,,,,,,,,,,,,,,,
2010/5/24,12.43,21.5,0,,-2.742857143,-2.966666667,,,,,,,,,,,,,,,,,
2010/5/25,17.82,29,0,,4.757142857,4.533333333,,,,,,,,,,,,,,,,,
2010/5/26,16.6,22.5,0,,-1.742857143,-1.966666667,,,,,,,,,,,,,,,,,
2010/5/27,15.91,22.2,0,,-2.042857143,-2.266666667,,,,,,,,,,,,,,,,,
2010/5/28,16.61,22.4,0,,-1.842857143,-2.066666667,,,,,,,,,,,,,,,,,
2010/5/29,27.59,17.6,1,,-6.642857143,-6.866666667,,,,,,,,,,,,,,,,,
2010/5/30,26.44,16.7,1,,-7.542857143,-7.766666667,,,,,,,,,,,,,,,,,
2010/5/31,15.69,21.9,0,,-2.342857143,-2.566666667,,,,,,,,,,,,,,,,,
2010/6/1,21.8,23.2,0,,-3.328571429,-3.666666667,,,,,,,,,,,,,,,,,
2010/6/2,21.64,24.8,0,,-1.728571429,-2.066666667,,,,,,,,,,,,,,,,,
2010/6/3,22.69,27.3,0,,0.771428571,0.433333333,,,,,,,,,,,,,,,,,
2010/6/4,20.68,26.4,0,,-0.128571429,-0.466666667,,,,,,,,,,,,,,,,,
2010/6/5,32.47,24.2,1,,-2.328571429,-2.666666667,,,,,,,,,,,,,,,,,
2010/6/6,36.91,26.1,1,,-0.428571429,-0.766666667,,,,,,,,,,,,,,,,,
2010/6/7,16.29,28.2,0,,1.671428571,1.333333333,,,,,,,,,,,,,,,,,
2010/6/8,19.61,23.3,0,,-3.228571429,-3.566666667,,,,,,,,,,,,,,,,,
2010/6/9,19.84,22.6,0,,-3.928571429,-4.266666667,,,,,,,,,,,,,,,,,
2010/6/10,23.02,28.2,0,,1.671428571,1.333333333,,,,,,,,,,,,,,,,,
2010/6/11,26.4,27.2,0,,0.671428571,0.333333333,,,,,,,,,,,,,,,,,
2010/6/12,40.35,28.9,1,,2.371428571,2.033333333,,,,,,,,,,,,,,,,,
2010/6/13,33.67,26,1,,-0.528571429,-0.866666667,,,,,,,,,,,,,,,,,
2010/6/14,18.15,21.5,0,,-5.028571429,-5.366666667,,,,,,,,,,,,,,,,,
2010/6/15,20.93,27.7,0,,1.171428571,0.833333333,,,,,,,,,,,,,,,,,
2010/6/16,22.72,30.3,0,,3.771428571,3.433333333,,,,,,,,,,,,,,,,,
2010/6/17,35.59,31.6,0,,5.071428571,4.733333333,,,,,,,,,,,,,,,,,
2010/6/18,23.21,28.9,0,,2.371428571,2.033333333,,,,,,,,,,,,,,,,,
2010/6/19,40.38,29.8,1,,3.271428571,2.933333333,,,,,,,,,,,,,,,,,
2010/6/20,39.87,29.1,1,,2.571428571,2.233333333,,,,,,,,,,,,,,,,,
2010/6/21,27.49,29,0,,2.471428571,2.133333333,,,,,,,,,,,,,,,,,
2010/6/22,27.66,29.2,0,,2.671428571,2.333333333,,,,,,,,,,,,,,,,,
2010/6/23,24.24,25.5,0,,-1.028571429,-1.366666667,,,,,,,,,,,,,,,,,
2010/6/24,28.1,28.3,0,,1.771428571,1.433333333,,,,,,,,,,,,,,,,,
2010/6/25,25.22,31.2,0,,4.671428571,4.333333333,,,,,,,,,,,,,,,,,
2010/6/26,41.68,28.7,1,,2.171428571,1.833333333,,,,,,,,,,,,,,,,,
2010/6/27,40.86,29,1,,2.471428571,2.133333333,,,,,,,,,,,,,,,,,
2010/6/28,27.16,31.8,0,,5.271428571,4.933333333,,,,,,,,,,,,,,,,,
2010/6/29,36.34,28.8,0,,2.271428571,1.933333333,,,,,,,,,,,,,,,,,
2010/6/30,26.35,28.9,0,,2.371428571,2.033333333,,,,,,,,,,,,,,,,,
2010/7/1,35.94,29.5,0,,-0.878571429,1,,,,,,,,,,,,,,,,,
2010/7/2,30.95,31,0,,0.621428571,2.5,,,,,,,,,,,,,,,,,
2010/7/3,35.99,28.8,1,,-1.578571429,0.3,,,,,,,,,,,,,,,,,
2010/7/4,46.52,31.6,1,,1.221428571,3.1,,,,,,,,,,,,,,,,,
2010/7/5,26.69,30.3,0,,-0.078571429,1.8,,,,,,,,,,,,,,,,,
2010/7/6,29.64,30.6,0,,0.221428571,2.1,,,,,,,,,,,,,,,,,
2010/7/7,28.9,27.8,0,,-2.578571429,-0.7,,,,,,,,,,,,,,,,,
2010/7/8,34.22,30.1,0,,-0.278571429,1.6,,,,,,,,,,,,,,,,,
2010/7/9,27.55,27.8,0,,-2.578571429,-0.7,,,,,,,,,,,,,,,,,
2010/7/10,40.91,31.1,1,,0.721428571,2.6,,,,,,,,,,,,,,,,,
2010/7/11,41.35,28.9,1,,-1.478571429,0.4,,,,,,,,,,,,,,,,,
2010/7/12,23.47,29.1,0,,-1.278571429,0.6,,,,,,,,,,,,,,,,,
2010/7/13,18.62,27.2,0,,-3.178571429,-1.3,,,,,,,,,,,,,,,,,
2010/7/14,24.89,31.3,0,,0.921428571,2.8,,,,,,,,,,,,,,,,,
2010/7/15,27.73,31.4,0,,1.021428571,2.9,,,,,,,,,,,,,,,,,
2010/7/16,35.71,31.9,0,,1.521428571,3.4,,,,,,,,,,,,,,,,,
2010/7/17,50.47,32.1,1,,1.721428571,3.6,,,,,,,,,,,,,,,,,
2010/7/18,58.87,31.7,1,,1.321428571,3.2,,,,,,,,,,,,,,,,,
2010/7/19,54.04,34.5,1,,4.121428571,6,,,,,,,,,,,,,,,,,
2010/7/20,44.34,34.5,0,,4.121428571,6,,,,,,,,,,,,,,,,,
2010/7/21,42.96,36.3,0,,5.921428571,7.8,,,,,,,,,,,,,,,,,
2010/7/22,46.16,36.1,0,,5.721428571,7.6,,,,,,,,,,,,,,,,,
2010/7/23,49.43,35.7,0,,5.321428571,7.2,,,,,,,,,,,,,,,,,
2010/7/24,55.15,35.8,1,,5.421428571,7.3,,,,,,,,,,,,,,,,,
2010/7/25,57.99,34.4,1,,4.021428571,5.9,,,,,,,,,,,,,,,,,
2010/7/26,36.88,33.3,0,,2.921428571,4.8,,,,,,,,,,,,,,,,,
